#,dsp.height.bin._M_elems[50]
0,512
1,448
2,384
3,394
4,382
5,359
6,327
7,320
8,310
9,289
10,272
11,239
12,244
13,274
14,207
15,175
16,216
17,206
18,183
19,196
20,148
21,163
22,160
23,142
24,115
25,155
26,142
27,120
28,148
29,120
30,116
31,117
32,137
33,103
34,102
35,91
36,114
37,102
38,105
39,99
40,104
41,102
42,82
43,78
44,78
45,67
46,70
47,81
48,79
49,71
50,68
51,69
52,59
53,58
54,58
55,57
56,64
57,45
58,55
59,48
60,53
61,58
62,41
63,44
64,48
65,51
66,53
67,42
68,58
69,40
70,47
71,45
72,34
73,40
74,36
75,46
76,30
77,32
78,40
79,31
80,30
81,37
82,30
83,37
84,31
85,29
86,29
87,30
88,31
89,30
90,17
91,32
92,29
93,35
94,27
95,36
96,24
97,34
98,33
99,24
100,23
101,27
102,19
103,15
104,31
105,33
106,19
107,14
108,19
109,14
110,23
111,23
112,14
113,23
114,21
115,29
116,27
117,15
118,14
119,15
120,15
121,21
122,15
123,17
124,21
125,19
126,18
127,17
128,18
129,14
130,13
131,9
132,20
133,18
134,14
135,14
136,19
137,17
138,9
139,21
140,8
141,13
142,15
143,13
144,21
145,13
146,15
147,12
148,7
149,13
150,14
151,10
152,9
153,18
154,7
155,15
156,10
157,11
158,16
159,15
160,13
161,7
162,4
163,14
164,11
165,6
166,7
167,13
168,7
169,9
170,17
171,14
172,14
173,13
174,9
175,12
176,10
177,6
178,10
179,11
180,7
181,9
182,9
183,14
184,9
185,6
186,8
187,14
188,10
189,10
190,8
191,9
192,11
193,9
194,7
195,7
196,9
197,8
198,8
199,11
200,2
201,2
202,7
203,12
204,9
205,2
206,9
207,8
208,6
209,7
210,15
211,6
212,6
213,3
214,8
215,9
216,8
217,6
218,10
219,8
220,7
221,9
222,7
223,7
224,6
225,5
226,6
227,6
228,8
229,8
230,7
231,3
232,6
233,2
234,4
235,5
236,5
237,3
238,7
239,12
240,9
241,6
242,12
243,8
244,6
245,8
246,6
247,9
248,6
249,9
250,5
251,8
252,3
253,4
254,8
255,4
256,5
257,4
258,6
259,5
260,10
261,15
262,6
263,4
264,5
265,6
266,8
267,9
268,8
269,4
270,9
271,5
272,10
273,10
274,5
275,8
276,3
277,9
278,5
279,9
280,3
281,7
282,5
283,5
284,10
285,6
286,7
287,10
288,5
289,6
290,6
291,6
292,7
293,6
294,9
295,8
296,10
297,8
298,8
299,8
300,12
301,8
302,11
303,10
304,15
305,10
306,16
307,11
308,12
309,13
310,16
311,11
312,18
313,11
314,10
315,16
316,13
317,11
318,16
319,15
320,17
321,17
322,16
323,22
324,17
325,25
326,16
327,20
328,20
329,31
330,27
331,21
332,19
333,27
334,33
335,32
336,26
337,29
338,30
339,38
340,35
341,45
342,46
343,28
344,52
345,39
346,47
347,62
348,59
349,51
350,48
351,62
352,58
353,57
354,77
355,65
356,77
357,67
358,81
359,80
360,62
361,86
362,100
363,77
364,91
365,96
366,98
367,97
368,115
369,106
370,118
371,114
372,127
373,142
374,117
375,148
376,143
377,148
378,174
379,181
380,181
381,178
382,192
383,210
384,218
385,193
386,221
387,226
388,271
389,233
390,260
391,241
392,280
393,278
394,276
395,277
396,300
397,320
398,320
399,324
400,322
401,323
402,373
403,356
404,388
405,399
406,404
407,408
408,403
409,406
410,390
411,452
412,440
413,496
414,476
415,503
416,499
417,532
418,495
419,521
420,548
421,568
422,568
423,563
424,589
425,567
426,651
427,603
428,604
429,652
430,662
431,653
432,667
433,676
434,704
435,760
436,713
437,672
438,739
439,805
440,798
441,792
442,736
443,792
444,803
445,822
446,861
447,851
448,849
449,821
450,837
451,888
452,886
453,890
454,856
455,896
456,884
457,882
458,891
459,951
460,890
461,889
462,911
463,974
464,856
465,932
466,924
467,910
468,927
469,997
470,987
471,946
472,976
473,891
474,984
475,951
476,984
477,973
478,940
479,990
480,994
481,958
482,981
483,976
484,955
485,906
486,976
487,936
488,963
489,932
490,918
491,935
492,901
493,910
494,953
495,982
496,932
497,915
498,954
499,960
500,948
501,942
502,909
503,988
504,908
505,941
506,924
507,893
508,904
509,901
510,847
511,875
512,838
513,837
514,856
515,810
516,872
517,817
518,857
519,786
520,826
521,799
522,811
523,837
524,821
525,757
526,824
527,806
528,739
529,777
530,729
531,767
532,708
533,722
534,706
535,706
536,715
537,687
538,695
539,679
540,643
541,646
542,627
543,672
544,660
545,633
546,616
547,626
548,552
549,611
550,589
551,551
552,607
553,537
554,612
555,557
556,557
557,525
558,500
559,507
560,475
561,523
562,442
563,486
564,447
565,479
566,450
567,437
568,420
569,389
570,442
571,402
572,429
573,385
574,424
575,402
576,380
577,385
578,391
579,363
580,341
581,340
582,345
583,289
584,318
585,311
586,327
587,282
588,295
589,269
590,287
591,290
592,268
593,280
594,263
595,237
596,233
597,229
598,230
599,235
600,230
601,227
602,191
603,206
604,190
605,157
606,175
607,190
608,181
609,170
610,155
611,196
612,181
613,173
614,163
615,180
616,142
617,138
618,139
619,137
620,139
621,127
622,125
623,140
624,140
625,110
626,120
627,123
628,87
629,105
630,100
631,93
632,114
633,88
634,92
635,94
636,100
637,92
638,76
639,81
640,73
641,76
642,64
643,73
644,67
645,56
646,68
647,66
648,63
649,62
650,54
651,59
652,43
653,51
654,55
655,53
656,46
657,43
658,36
659,54
660,37
661,43
662,40
663,43
664,40
665,38
666,36
667,32
668,31
669,35
670,25
671,30
672,28
673,23
674,32
675,28
676,26
677,18
678,17
679,28
680,16
681,27
682,22
683,17
684,23
685,34
686,23
687,26
688,27
689,27
690,22
691,16
692,28
693,23
694,17
695,18
696,27
697,25
698,9
699,20
700,14
701,14
702,14
703,11
704,12
705,12
706,22
707,21
708,13
709,14
710,22
711,21
712,14
713,12
714,17
715,13
716,20
717,10
718,8
719,12
720,8
721,16
722,19
723,12
724,13
725,8
726,8
727,18
728,21
729,15
730,13
731,19
732,5
733,12
734,15
735,8
736,11
737,14
738,13
739,15
740,9
741,14
742,8
743,10
744,8
745,14
746,12
747,14
748,13
749,15
750,13
751,13
752,10
753,9
754,13
755,7
756,7
757,19
758,19
759,12
760,14
761,12
762,15
763,10
764,11
765,6
766,17
767,12
768,14
769,10
770,9
771,11
772,11
773,14
774,14
775,10
776,14
777,8
778,4
779,15
780,11
781,10
782,9
783,16
784,13
785,11
786,10
787,13
788,9
789,11
790,12
791,8
792,15
793,11
794,16
795,15
796,6
797,10
798,8
799,7
800,11
801,13
802,11
803,8
804,13
805,14
806,9
807,12
808,7
809,15
810,16
811,6
812,15
813,13
814,11
815,15
816,16
817,12
818,9
819,4
820,7
821,9
822,9
823,5
824,12
825,17
826,17
827,10
828,13
829,13
830,13
831,12
832,16
833,13
834,18
835,18
836,16
837,8
838,17
839,9
840,10
841,14
842,17
843,9
844,9
845,13
846,13
847,16
848,19
849,16
850,12
851,14
852,11
853,10
854,18
855,14
856,10
857,10
858,10
859,16
860,11
861,12
862,16
863,14
864,14
865,14
866,12
867,21
868,12
869,11
870,10
871,11
872,14
873,12
874,16
875,13
876,13
877,19
878,17
879,10
880,13
881,19
882,16
883,17
884,9
885,14
886,16
887,19
888,14
889,16
890,9
891,12
892,13
893,21
894,11
895,13
896,15
897,12
898,11
899,16
900,13
901,15
902,13
903,17
904,16
905,20
906,18
907,8
908,11
909,15
910,16
911,21
912,16
913,17
914,16
915,14
916,11
917,11
918,10
919,13
920,24
921,15
922,13
923,16
924,23
925,21
926,27
927,21
928,18
929,14
930,23
931,19
932,19
933,14
934,18
935,14
936,22
937,18
938,14
939,22
940,14
941,20
942,9
943,16
944,16
945,18
946,16
947,18
948,19
949,24
950,20
951,18
952,8
953,17
954,16
955,8
956,13
957,19
958,20
959,22
960,17
961,19
962,18
963,18
964,19
965,17
966,13
967,19
968,19
969,14
970,28
971,18
972,27
973,15
974,21
975,15
976,12
977,18
978,19
979,20
980,19
981,24
982,17
983,13
984,20
985,12
986,20
987,20
988,23
989,14
990,16
991,12
992,23
993,14
994,19
995,12
996,18
997,21
998,21
999,24
